Raw,CD-Malaya,CD-RE,Polarity
Kerajaan setuju melanjutkan tempoh pegangan pajakan tapak SMK Convent Bukit Nanas yang akan tamat pada 6 September… https://t.co/Ky1HnvTYt1,kerajaan setuju melanjutkan tempoh pegangan pajakan pegangan tapak <allcaps>smk</allcaps> biara bukit nanas yang akan tamat pada <date>... <url>,kerajaan setuju melanjutkan tempoh pegangan pajakan tapak smk convent bukit nanas yang akan tamat pada september ,0
https://t.co/8B1flKatka,<url>,,0
"Highlights from Senior Minister (Security) Datuk Seri Ismail Sabri Yaakob's #COVID19 press release:

- the Enhanced… https://t.co/xrCD91P3F5",highlights dari senior Menteri (keselamatan) datuk seri ismail sabri yaakob's <hashtag>covid19</hashtag> tekan pelepasan : - yang diperingkatkan ... <url>,highlights from senior minister security datuk seri ismail sabri yaakob s press release the enhanced ,0
"2,875 new #COVID19 cases were reported today

The states with the highest number of infections are:
Kelantan - 662… https://t.co/GbQ8ZkSKf5",<number>baru <hashtag>covid19</hashtag> kes adalah dilaporkan hari ini yang menyatakan dengan nombor yang tertinggi daripada jangkitan: kelantan - <nombor> ... <url>, new cases were reported todaythe states with the highest number of infections are kelantan ,-1
"Kerajaan umum Bantuan Khas Kewangan Aidilfitri RM500 kepada penjawat awam gred 56 dan ke bawah, RM250 kepada pesara… https://t.co/rTmNV5tRAX","kerajaan umum bantuan khas kewangan aidilfitri <money> kepada penjawat awam gred <number> dan ke bawah, <money> kepada pesara... <url>",kerajaan umum bantuan khas kewangan aidilfitri rm kepada penjawat awam gred dan ke bawah rm kepada pesara ,1
"Covid-19 cases are rising across Malaysia!

The Malaysian Public Health Physicians' Association tells us whether th… https://t.co/xi5MUoJuve",covid - <number> kes adalah peningkatan merentasi malaysia! yang malaysian awam pakar perubatan kesihatan persatuan 'memberitahu kami sama ada th ... <url>,covid cases are rising across malaysia the malaysian public health physicians association tells us whether th ,-1
"Malaysia belum masuk gelombang ke-4 #COVID19 - Pakar 

https://t.co/FmPDaSjhom",malaysia belum gelombang ke - <nombor> <hashtag> covid19</hashtag> - pakar <url>,malaysia belum masuk gelombang ke pakar ,0
"Semalam Kelantan mencatatkan 370 kes baru COVID-19.

Negeri itu berada di kedudukan ketiga tertinggi kes harian sem… https://t.co/GB1XrJGm7y",kelantan mencatatkan <number> kes baru <allcaps> covid</allcaps> - <nombor>. negeri itu berada di kedudukan ketiga tertinggi harian kes sem ... <url>,semalam kelantan mencatatkan kes baru covid negeri itu berada di kedudukan ketiga tertinggi kes harian sem ,-1
"3 lagi jajahan di Kelantan dikenakan perintah kawalan pergerakan iaitu Jeli, Kuala Krai dan Gua Musang. 

Ia bermula hari ini dan tamat ser… https://t.co/hYz54goTU4","<number> lagi jajahan di kelantan <allcaps> pikap </allcaps> iaitu jeli, kuala krai dan gua musang. ia bermula hari ini dan tamat lagi ... <url>", lagi jajahan di kelantan dikenakan perintah kawalan pergerakan iaitu jeli kuala krai dan gua musang ia bermula hari ini dan tamat ser ,0
Kesatuan Olahraga Malaysia tetap letak kepercayaan kepada Dwayne Miller untuk membimbing skuad pecut negara… https://t.co/fJ255e2uQ1,olahraga malaysia tetap letak kepercayaan kepada dwayne pengilang untuk membimbing skuad pecut negara... <url>,kesatuan olahraga malaysia tetap letak kepercayaan kepada dwayne miller untuk membimbing skuad pecut negara ,0
"Polis perketat kawalan di plaza tol &amp; sempadan negeri

https://t.co/SNmYcsXnAk",polis perketat kawalan di plaza tol dan sempadan negeri <url>,polis perketat kawalan di plaza tol amp sempadan negeri ,0
Sementara itu Jabatan Pendidikan Negeri (JPN) Pahang minta ibu bapa tidak menghantar anak yang bergejala seperti de… https://t.co/EoHXJlzXOO,sementara itu pendidikan negeri ( <allcaps>jpn</allcaps>) pahang ibu bapa not bapa menghantar anak bergejala ada ... <url>,sementara itu jabatan pendidikan negeri jpn pahang minta ibu bapa tidak menghantar anak yang bergejala seperti de ,0
"Ujar Datuk Seri Abd Jalil Hassan, langkah itu bertujuan membendung penularan pandemik COVID-19 di sekolah di Pahang… https://t.co/L7oP3C2WXp","ujar datuk seri abd jalil hassan, langkah itu bertujuan membendung penularan pandemik <allcaps>covid</allcaps> - <number>di sekolah di pahang... <url>",ujar datuk seri abd jalil hassan langkah itu bertujuan membendung penularan pandemik covid di sekolah di pahang ,1
"Sekolah-sekolah di Pahang yang mencetuskan kluster COVID-19 akan dikompaun.

Menurut Ketua Polis Pahang, kompaun ak… https://t.co/2JGAYSlbPb","sekolah-sekolah di pahang yang mencetuskan kluster <allcaps> covid </allcaps> - <ketua nombor> akan dikompaun. menurut polis pahang, aun aku kompkompak ... <url>",sekolah sekolah di pahang yang mencetuskan kluster covid akan dikompaun menurut ketua polis pahang kompaun ak ,-1
Man City beat Aston Villa to edge closer to the Premier League title https://t.co/U0cLbukT5s https://t.co/pWpx311BHt,lelaki bandar aston villa hujung lebih dekat kepada yang Perdana Menteri liga tajuk <url> <url>,man city beat aston villa to edge closer to the premier league title ,1
"Here’s the latest update on #COVID19 red zones in Malaysia as of yesterday, April 21. https://t.co/aM0xudvkxH","di sini 's terkini yang kemas kini pada <hashtag>covid19</hashtag> ones masuk malaysia daripada semalam, <date> . <url>",here s the latest update on red zones in malaysia as of yesterday april ,0
Inter Milan and Atletico Madrid have joined the EPL's top-6 clubs in withdrawing from the controversial… https://t.co/OrKHOuMtSS,antara milan dan atletico madrid ada joined yang <allcaps>epal</allcaps>'s atas - <number> clubs menarik diri dari yang kontroversial ... <url>,inter milan and atletico madrid have joined the epl s top clubs in withdrawing from the controversial ,0
"Kluster sektor pendidikan membimbangkan, antara rangkuman berita petang ini https://t.co/IMADStrdBw https://t.co/p18dHgWL8g","kluster pendidikan sektor membimbangkan, antara rangkuman berita petang ini <url> <url>",kluster sektor pendidikan membimbangkan antara rangkuman berita petang ini ,-1
"- An movement control order will be enforced at 3 housing areas in Lahad Datu, Sabah from tomorrow until May 5th

- The movement control order at Kg Me… https://t.co/Y9UKRVqUJr","- an <allcaps> ecmo</allcaps> akan jadi dikuatkuasakan pada <number> housing aras masuk lahad datu, sabah dari tomorrow mei 5 th-yang <allcaps> ecmo</allcaps> kampung pada ... <url>", an movement control order will be enforced at housing areas in lahad datu sabah from tomorrow until may th the movement control order at kg me ,-1
"Highlights from Senior Minister (Security) Datuk Seri Ismail Sabri Yaakob's daily #COVID19 press release:

- 230 pe… https://t.co/2ehGPULaC4",highlights dari senior Menteri (keselamatan) datuk seri ismail sabri yaakob 's setiap hari <hashtag> covid19</hashtag> pelepasan tekan : - <number> pe ... <url>,highlights from senior minister security datuk seri ismail sabri yaakob s daily press release pe ,0
