Raw,CD-Malaya,CD-RE,Polarity
"Selalu nampak soklan, "" mana dpt rentas negeri? Sbb guna kad menteri ke?"". Jawapannya, tak semestinya menteri je. S… https://t.co/Bfygym8LiC","selalu menampak soklan , "" mana dapat rentas negeri ? sebab guna kad menteri ke ? "" . jawapannya , tidak semestinya menteri sahaja . s … <url>",selalu nampak soklan mana dpt rentas negeri sbb guna kad menteri ke jawapannya tak semestinya menteri je s ,0
#KitaJagaKita #RakyatJagaRakyat #KitaSemuaJebat #apamasalahsaudara #samsunghealth #samsunghealthchallenge… https://t.co/hBFBFDwO9D,<hashtag> kitajagakita </hashtag> <hashtag> rakyatjagarakyat </hashtag> <hashtag> kitasemuajebat </hashtag> <hashtag> apamasalahsaudara </hashtag> <hashtag> samsunghealth </hashtag> <hashtag> samsunghealthchallenge </hashtag> … <url>,,0
"#𝘋𝘪𝘨𝘪𝘵𝘢𝘭𝘚𝘰𝘤𝘪𝘦𝘵𝘺 #𝘕𝘦𝘸𝘕𝘰𝘳𝘮𝘢𝘭 #𝘙𝘔𝘊𝘖 #𝘗𝘌𝘕𝘑𝘈𝘕𝘈 #𝘗𝘌𝘔𝘌𝘙𝘒𝘈𝘚𝘈 #𝘑𝘌𝘕𝘋𝘌𝘓𝘈 #𝘔𝘺𝘋𝘐𝘎𝘐𝘛𝘈𝘓

#KitaJagaKita 👨👩👧👦 
#MerintisImpian 💭… https://t.co/NtvRXml4xU",<hashtag> 𝘋𝘪𝘨𝘪𝘵𝘢𝘭𝘚𝘰𝘤𝘪𝘦𝘵𝘺 </hashtag> <hashtag> 𝘕𝘦𝘸𝘕𝘰𝘳𝘮𝘢𝘭 </hashtag> <hashtag> 𝘙𝘔𝘊𝘖 </hashtag> <hashtag> 𝘗𝘌𝘕𝘑𝘈𝘕𝘈 </hashtag> <hashtag> 𝘗𝘌𝘔𝘌𝘙𝘒𝘈𝘚𝘈 </hashtag> <hashtag> 𝘑𝘌𝘕𝘋𝘌𝘓𝘈 </hashtag> <hashtag> 𝘔𝘺𝘋𝘐𝘎𝘐𝘛𝘈𝘓 </hashtag> <hashtag> kitajagakita </hashtag> 👨 👩 👧 👦 <hashtag> merintisimpian </hashtag> 💭 … <url>,,0
"28 April - Kes positif harian kembali tembusi angka 3,000
https://t.co/OVUu5QVm5h

'Yang sahih di Berita RTM'

#RTM… https://t.co/14TQYtlFYh",<date> - kes positif harian kembali tembusi angka <number> <url> ' yang sahih di berita <allcaps> rtm </allcaps> ' <hashtag> rtm </hashtag> … <url>, april kes positif harian kembali tembusi angka yang sahih di berita rtm ,-1
#KitaJagaKita #RakyatJagaRakyat #boikotneelofa #samsunghealth #samsunghealthchallenge #galaxywatch #GalaxyWatch3… https://t.co/lVC3KYsofp,<hashtag> kitajagakita </hashtag> <hashtag> rakyatjagarakyat </hashtag> <hashtag> boikotneelofa </hashtag> <hashtag> samsunghealth </hashtag> <hashtag> samsunghealthchallenge </hashtag> <hashtag> galaxywatch </hashtag> <hashtag> galaxywatch3 </hashtag> … <url>,,0
"#institusipengajiantinggi
#highereducation
#instastudy
#biasiswa
#scholarship
#ptptn
#diploma
#degree
#staysafe… https://t.co/1MBJLO5nBg",<hashtag> institusipengajiantinggi </hashtag> <hashtag> highereducation </hashtag> <hashtag> instastudy </hashtag> <hashtag> biasiswa </hashtag> <hashtag> biasiswa </hashtag> <hashtag> ptptn </hashtag> <hashtag> Diploma </hashtag> <hashtag> ijazah </hashtag> <hashtag> staysafe </hashtag> … <url>,,0
"Pemakluman Harga Runcit Produk Petroleum bermula dari 29 April - 5 Mei 2021

RON95 RM2.05
RON97 RM2.58
DIESEL RM2.1… https://t.co/sCWiXltvrq",pemakluman harga runcit produk petroleum bermula dari <date> - <date> ron95 <money> ron97 <money> <allcaps> diesel </allcaps> <money> … <url>,pemakluman harga runcit produk petroleum bermula dari april mei ron rm ron rm diesel rm ,0
"@yesitshanna A very HAPPY BIRTHDAY to you, @yesitshanna.

Thank you for your moving words and courageous action. Th… https://t.co/RlnBLk0bML","<user> a sangat <allcaps> gembira birthday </allcaps> kepada awak , <user> . terima kasih awak untuk awak moving words dan berani tindakan . th … <url>", a very happy birthday to you thank you for your moving words and courageous action th ,1
"PKPD MAAHAD TAHFIZ AL-AZHARI (MTAZ) MACHANG KELANTAN BERKUATKUASA 29 APRIL HINGGA 12 MEI 2021

'Yang sahih di Berit… https://t.co/GBYec23OUM",<allcaps> pkpd maahad tahfiz al </allcaps> - <allcaps> azhari </allcaps> ( <allcaps> mtaz </allcaps> ) <allcaps> machang kelantan berkuatkuasa </allcaps> <number> <allcaps> april hingga </allcaps> <number> <allcaps> mei </allcaps> <number> ' yang sahih di berit … <url>,pkpd maahad tahfiz al azhari mtaz machang kelantan berkuatkuasa april hingga mei yang sahih di berit ,0
"Dimanakah situasi korang???

Azman ke Farid?

Korang sendiri yang tahu kan...

DM now!!

Saya bantu dengan bajet ya… https://t.co/SVu9LPOaHH",dimanakah situasi kamu semua ? <repeated> azman ke farid ? kamu semua sendiri yang tahu kan . <repeated> dm now ! <repeated> saya bantu dengan bajet ya … <url>,dimanakah situasi korang azman ke farid korang sendiri yang tahu kan dm now saya bantu dengan bajet ya ,0
"PKPD INSTITUT AMINUDDIN BAKI &amp; KUARTERS KAKITANGAN, SRI LAYANG, BENTONG, PAHANG DITAMATKAN PADA 28 APRIL 2021

'Yan… https://t.co/oklFZcJXPI","<allcaps> pkpd institut aminuddin baki </allcaps> dan <allcaps> kuarters kakitangan </allcaps> , <allcaps> sri layang </allcaps> , <allcaps> bentong </allcaps> , <allcaps> pahang ditamatkan pada </allcaps> <number> <allcaps> april </allcaps> <number> ' yan … <url>",pkpd institut aminuddin baki amp kuarters kakitangan sri layang bentong pahang ditamatkan pada april yan ,1
#KitaJagaKita #RakyatJagaRakyat #boikotneelofa #samsunghealth #samsunghealthchallenge #galaxywatch #GalaxyWatch3… https://t.co/xODitYUzJI,<hashtag> kitajagakita </hashtag> <hashtag> rakyatjagarakyat </hashtag> <hashtag> boikotneelofa </hashtag> <hashtag> samsunghealth </hashtag> <hashtag> samsunghealthchallenge </hashtag> <hashtag> galaxywatch </hashtag> <hashtag> galaxywatch3 </hashtag> … <url>,,0
#solsgomasterclass #SOLSMasterclass #WinMasterclasswithSOLS #LearnFromHome #onlinelearning #elearning… https://t.co/lUttnhgLDH,<hashtag> solsgomasterclass </hashtag> <hashtag> solsmasterclass </hashtag> <hashtag> winmasterclasswithsols </hashtag> <hashtag> learnfromhome </hashtag> <hashtag> onlinelearning </hashtag> <hashtag> elearning </hashtag> … <url>,,0
Worrying trend...will we be the next India? #KitaJagaKita #COVID,bimbang trend . <repeated> akan kami jadi yang seterusnya india ? <hashtag> kitajagakita </hashtag> <hashtag> covid </hashtag>,worrying trend will we be the next india ,-1
"PKPD KAMPUNG BANGKAHULU, GEMAS NEGERI SEMBILAN BERKUATKUASA 29 APRIL - 12 MEI 2021

'Yang sahih di Berita RTM'… https://t.co/0CrtbuGbb1","<allcaps> pkpd kampung bangkahulu </allcaps> , <allcaps> gemas negeri sembilan berkuatkuasa </allcaps> <number> <allcaps> april </allcaps> - <number> <allcaps> mei </allcaps> <number> ' yang sahih di berita <allcaps> rtm </allcaps> ' … <url>",pkpd kampung bangkahulu gemas negeri sembilan berkuatkuasa april mei yang sahih di berita rtm ,-1
"28 April - Majlis Khatam Al-Quran &amp; Rewang Iftar BES, 1442H/2021M 

'Yang sahih di Berita RTM'
#RTM #RTM75… https://t.co/NKAOPmEeRG","<date> - majlis khatam al-quran dan rewang iftar <allcaps> bes </allcaps> , 1 4 4 2 h / 2 0 2 1 m ' yang sahih di berita <allcaps> rtm </allcaps> ' <hashtag> rtm </hashtag> <hashtag> rtm75 </hashtag> … <url>", april majlis khatam al quran amp rewang iftar bes h m yang sahih di berita rtm ,0
"Info Makmur Johor

TABURAN DATA KES COVID-19 DI NEGERI JOHOR

Kemaskini sehingga 28 April 2021

#KitaJagaKita… https://t.co/bFLRlOM35q",info makmur johor <allcaps> taburan data kes covid </allcaps> - <number> <allcaps> di negeri johor </allcaps> kemaskini sehingga <date> <hashtag> kitajagakita </hashtag> … <url>,info makmur johortaburan data kes covid di negeri johorkemaskini sehingga april ,0
#KitaJagaKita #RakyatJagaRakyat #KitaSemuaJebat #apamasalahsaudara #samsunghealth #samsunghealthchallenge… https://t.co/YQURugZLEU,<hashtag> kitajagakita </hashtag> <hashtag> rakyatjagarakyat </hashtag> <hashtag> kitasemuajebat </hashtag> <hashtag> apamasalahsaudara </hashtag> <hashtag> samsunghealth </hashtag> <hashtag> samsunghealthchallenge </hashtag> … <url>,,0
"#instastudy
#biasiswa
#scholarship
#ptptn
#diploma
#degree
#staysafe
#stayhome
#stayclean
#kitajagakita… https://t.co/XczKSTxNjc",<hashtag> instastudy </hashtag> <hashtag> biasiswa </hashtag> <hashtag> biasiswa </hashtag> <hashtag> ptptn </hashtag> <hashtag> Diploma </hashtag> <hashtag> ijazah </hashtag> <hashtag> staysafe </hashtag> <hashtag> stayhome </hashtag> <hashtag> stayclean </hashtag> <hashtag> kitajagakita </hashtag> … <url>,,0
#KitaJagaKita #RakyatJagaRakyat #boikotneelofa #samsunghealth #samsunghealthchallenge #galaxywatch #GalaxyWatch3… https://t.co/qhapvTU85j,<hashtag> kitajagakita </hashtag> <hashtag> rakyatjagarakyat </hashtag> <hashtag> boikotneelofa </hashtag> <hashtag> samsunghealth </hashtag> <hashtag> samsunghealthchallenge </hashtag> <hashtag> galaxywatch </hashtag> <hashtag> galaxywatch3 </hashtag> … <url>,,0
#laksapenang #tauhubergedil #menubukapuasa  #kitajagakita #wordofmouth #sedap #platselangor #plats #ekitchen… https://t.co/cOW97b5fnJ,<hashtag> laksapenang </hashtag> <hashtag> tauhubergedil </hashtag> <hashtag> menubukapuasa </hashtag> <hashtag> kitajagakita </hashtag> <hashtag> wordofmouth </hashtag> <hashtag> sedap </hashtag> <hashtag> platselangor </hashtag> <hashtag> plats </hashtag> <hashtag> ekitchen </hashtag> … <url>,,0
"If the new #covid19 keeps on increasing or if it doesn't drop to below 1000 by 25th May, we will not proceed with o… https://t.co/2jp2HIBc7l","jika yang baru <hashtag> covid19 </hashtag> keeps pada semakin meningkat atau jika ia tidak tidak jatuh kepada di bawah <number> dengan 2 5 th mei , kami akan tidak meneruskan dengan o … <url>",if the new keeps on increasing or if it doesn t drop to below by th may we will not proceed with o ,-1
"Kerajaan ni mmg saja menguji kesabaran rakyat malaysia ke? If this is true, then no hope left for us. We have to ta… https://t.co/Bi8kohzwdx","kerajaan ini memang sahaja menguji kesabaran rakyat malaysia ke ? jika this adalah benar , kemudian tidak harapan ditinggalkan untuk kami . kami ada kepada ta … <url>",kerajaan ni mmg saja menguji kesabaran rakyat malaysia ke if this is true then no hope left for us we have to ta ,-1
#Kitajagakita guys... Nak harap kn siapa lagi.. 😟 https://t.co/eKMoM9xuRC,<hashtag> kitajagakita </hashtag> guys . <repeated> nak harap kan siapa lagi . <repeated> 😟 <url>, guys nak harap kn siapa lagi ,0
@husnamubin Sayang tak sayang kena social distancing 1m #kitajagakita #newnorm,<user> sayang tidak sayang kena sosial distancing 1m <hashtag> kitajagakita </hashtag> <hashtag> newnorm </hashtag>, sayang tak sayang kena social distancing m ,1
"Slogan #kitajagakita sebenarnya untuk geng geng depa jaga periuk nasi masing2. Pi mampus sama kita marhaen..
Selama… https://t.co/EiqpNHeFi8",slogan <hashtag> kitajagakita </hashtag> sebenarnya untuk geng geng mereka jaga periuk nasi masing2 . pi mampus sama kita marhaen . <repeated> selama … <url>,slogan sebenarnya untuk geng geng depa jaga periuk nasi masing pi mampus sama kita marhaen selama ,-1
Keistimewaan bulan Ramadan ianya diturunkan Al-Quran yang banyak faedah dan manfaat untuk seluruh kehidupan. Salam… https://t.co/qBlRIhwFFE,keistimewaan bulan ramadan ianya diturunkan al-quran yang banyak faedah dan manfaat untuk seluruh kehidupan . salam … <url>,keistimewaan bulan ramadan ianya diturunkan al quran yang banyak faedah dan manfaat untuk seluruh kehidupan salam ,0
"1901hrs : Aliran trafik bergerak lancar di semua lokasi JSAHMS.Sila patuhi had laju yang telah ditetapkan.

Teruska… https://t.co/pEGr65cepD",1 9 0 1 harus : aliran trafik bergerak lancar di semua lokasi <allcaps> jsahms </allcaps> . sila patuhi had laju yang telah ditetapkan . teruska … <url>,hrs aliran trafik bergerak lancar di semua lokasi jsahms sila patuhi had laju yang telah ditetapkan teruska ,1
"MERCY Malaysia ingin mengucapkan Salam Nuzul Al-Quran buat semua umat Islam di Malaysia.

Mari bersama-sama menghay… https://t.co/PipvcYtuho",<allcaps> belas kasihan </allcaps> malaysia ingin mengucapkan salam nuzul al-quran buat semua umat islam di malaysia . mari bersama-sama menghay … <url>,mercy malaysia ingin mengucapkan salam nuzul al quran buat semua umat islam di malaysia mari bersama sama menghay ,1
